car_links,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_imgUrl,trendingText_heading,trendingText_desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Tdci-Trend-Plus-Be-Bsiv-cars-Kolkata_8cb31820-e658-4490-8bc8-c75fb1a5df3a.htm,0,Diesel,SUV,"60,000",Manual,1,1st Owner,Ford,Ford Ecosport,2018,897,1.5 TDCi Trend Plus BE BSIV,₹ 5.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,Diesel,5 Seats,"60,000 Kms",WB08,First Owner,1498 cc,Manual,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,22.77 kmpl,1498 CC,98.59bhp@3750rpm,205Nm,16,5,White,TDCi Diesel Engine,1498,205Nm@1750-3250rpm,4.0,2.0,SOHC,Direct Injection,73.5 X 88.3 mm,Yes,No,3999mm,1765mm,1708mm,2520mm,1519mm,1524mm,1240,,5 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,"Tubeless,Radial",16,5,,346-litres,16.0:1,13.5 Seconds,182 Kmph
https://www.cardekho.com/used-car-details/used-Toyota-Yaris-Vx-Cvt-cars-Kolkata_7f726c0d-af60-4eef-bb8e-5bae016fb6b5.htm,0,Petrol,Sedan,"37,000",Automatic,1,1st Owner,Toyota,Toyota Yaris,2018,7282,VX CVT,₹ 7.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2018,Comprehensive,Petrol,5 Seats,"37,000 Kms",WB02,First Owner,1496 cc,Automatic,2018.0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,17.8 kmpl,1496 CC,105.94bhp@6000rpm,140Nm,R15,5,Red,1.5 Dual VVT-i Engine,1496,140Nm@4200rpm,4.0,4.0,DOHC,EFI,,No,No,4425mm,1730mm,1495mm,2550mm,,,1135Kg,1580kg,7 Speed CVT,FWD,5,Power,5.1,Disc,Disc,"Tubless, Radial",R15,4,,476,,13.39 Seconds,
https://www.cardekho.com/used-car-details/used-Audi-Q5-30-Tdi-Quattro-Premium-Plus-cars-Kolkata_dfdf89cf-2792-4d83-b078-d80848c81df6.htm,0,Diesel,SUV,"40,000",Automatic,1,1st Owner,Audi,Audi Q5,2017,113,30 TDI quattro Premium Plus,₹ 21.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2017,Comprehensive,Diesel,5 Seats,"40,000 Kms",WB02,First Owner,1968 cc,Automatic,2017.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,14.16 kmpl,1968 CC,174.3bhp@4200rpm,380Nm,17,5,Blue,TDI Quattro Engine ,1968,380Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,Yes,No,4629mm,2089mm,1655mm,2807mm,1617mm,1614mm,1830kg,2430kg,7 Speed,AWD,5,Power,5.8 metres,Ventilated Disc,Disc,"Tubeless,Radial",17,5,,540-litres,,9.0 Seconds,200 Kmph
https://www.cardekho.com/used-car-details/used-Maruti-Baleno-1.2-Sigma-cars-Kolkata_6e2da8df-106a-4b39-8901-211e2761372f.htm,0,Petrol,Hatchback,"9,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2020,3963,1.2 Sigma,₹ 5.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2020,Comprehensive,Petrol,5 Seats,"9,000 Kms",WB08,First Owner,1197 cc,Manual,2020.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,,5,White,VVT Petrol Engine,1197,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,3995mm,1745mm,1510mm,2520mm,1515mm,1525mm,865kg,1340kg,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,"Tubeless,Radial",,5,,339-litres,,12.36 seconds,180 Kmph
https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Vtvt-S-cars-Kolkata_9ed74014-7842-4f8a-986a-c316951ed44f.htm,0,Petrol,SUV,"52,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2016,1449,1.6 VTVT S,₹ 5.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2016,Comprehensive,Petrol,5 Seats,"52,000 Kms",WB02,First Owner,1591 cc,Manual,2016.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,15.29 kmpl,1591 CC,121.3bhp@6400rpm,151Nm,,5,White,VTVT Petrol Engine,1591,151Nm@4850rpm,4.0,4.0,DOHC,MPFI,,No,No,4270mm,1780mm,1630mm,2590mm,,,"1,310",,6 Speed,FWD,5,Power,5.3 metres,Disc,Drum,Tubeless,,5,,400-litres,,10.5 Seconds,165 Kmph
https://www.cardekho.com/used-car-details/used-Maruti-Baleno-1.2-Delta-cars-Kolkata_fdf11318-8001-4eed-8abc-24d74fa16bae.htm,0,Petrol,Hatchback,"30,400",Manual,1,1st Owner,Maruti,Maruti Baleno,2017,3962,1.2 Delta,₹ 4.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2017,Comprehensive,Petrol,5 Seats,"30,400 Kms",WB02,First Owner,1197 cc,Manual,2017.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,,5,Blue,VVT Petrol Engine,1197,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,3995mm,1745mm,1510mm,2520mm,1515mm,1525mm,870kg,1340kg,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,"Tubeless,Radial",,5,,339-litres,,12.36 seconds,180 Kmph
https://www.cardekho.com/used-car-details/used-Hyundai-Venue-Sx-Plus-Turbo-Dct-Dt-cars-Kolkata_45976543-d2f0-4195-9d1f-7ffc742351c0.htm,0,Petrol,SUV,"29,000",Automatic,1,1st Owner,Hyundai,Hyundai Venue,2021,7849,SX Plus Turbo DCT DT,₹ 9.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2021,Comprehensive,Petrol,5 Seats,"29,000 Kms",WB08,First Owner,998 cc,Automatic,2021.0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,18.15 kmpl,998 CC,118.35bhp@6000rpm,171.6Nm,16,5,White,Kappa 1.0 L Turbo GDi Petrol,998,171.6Nm@1500-4000rpm,3.0,4.0,,GDi,,Yes,,3995 mm,1770 mm,1605 mm,2500 mm,,,1440,,7-Speed,FWD,5,Electric,,Disc,Drum,Radial,16,5,190mm,350,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-E-class-Exclusive-E-220d-cars-Kolkata_6b9ef982-3bca-4cf9-a914-3415472ab69a.htm,0,Diesel,Sedan,"20,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz E-Class,2020,7579,Exclusive E 220d,₹ 55.41 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2020,Comprehensive,Diesel,5 Seats,"20,000 Kms",WB92,First Owner,1950 cc,Automatic,2020.0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,16.1 kmpl,1950 CC,191.7bhp@3800rpm,400Nm,17,5,Grey,CDI In-line Engine,1950,400Nm@1600-2800rpm,4.0,4.0,DOHC,CRDI,,Yes,No,5063mm,1860mm,1494mm,3079mm,1595mm,1597mm,1805,,9 Speed,RWD,5,Electric,6 metres,Ventilated Disc,Disc,"Tubeless,Radial",17,4,,540-litres,,7.3 Seconds,240 kmph
https://www.cardekho.com/used-car-details/used-Honda-City-Zx-Cvt-cars-Kolkata_b44145f1-9c1d-439c-aafb-2d04fc02ba71.htm,0,Petrol,Sedan,"32,000",Automatic,1,1st Owner,Honda,Honda City,2020,7905,ZX CVT,₹ 9.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2020,Comprehensive,Petrol,5 Seats,"32,000 Kms",WB30,First Owner,1498 cc,Automatic,2020.0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,18.3 kmpl,1498 CC,119.35bhp@6600rpm,145Nm,16,5,White,Water Cooled Inline i-VTEC DOHC with VTC,1498,145Nm@4300rpm,4.0,4.0,DOHC,,,,,4549mm,1748mm,1489mm,2600mm,1496mm,1484mm,1107-1153kg,1482-1528kg,CVT,,5,Electric,5.3,Ventilated Disc,Drum,"Tubeless, Radial",16,4,,506,,,
https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Asta-Option-cars-Kolkata_e1d670d3-7afc-45af-a69a-0ab8377d8662.htm,0,Petrol,Hatchback,"45,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2014,1550,Asta Option,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2014,Comprehensive,Petrol,5 Seats,"45,000 Kms",WB02,First Owner,1197 cc,Manual,2014.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18.9 kmpl,1197 CC,82bhp@6000rpm,114Nm,14,5,Orange,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,935kg,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,14,5,,256-liters,,12.9 Seconds,165 Kmph
https://www.cardekho.com/used-car-details/used-Ford-Endeavour-3.2-Titanium-At-4x4-cars-Kolkata_f35a2e64-5a21-477f-bc2a-9b0a44b9cad6.htm,0,Diesel,SUV,"84,000",Automatic,1,1st Owner,Ford,Ford Endeavour,2018,916,3.2 Titanium AT 4X4,₹ 22.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2018,Comprehensive,Diesel,7 Seats,"84,000 Kms",WB12,First Owner,3198 cc,Automatic,2018.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,10.91 kmpl,3198 CC,197bhp@3000rpm,470Nm,18,7,White,Diesel Engine,3198,470Nm@1750-2500rpm,4.0,4.0,DOHC,TDCi,,Yes,No,4892mm,1860mm,1837mm,2850mm,1475mm,1470mm,1879kg,,6 Speed,4WD,7,Power,,Disc,Disc,"Tubeless,Radial",18,5,,,,10.86 Seconds,160.2 kmph
https://www.cardekho.com/used-car-details/used-Honda-City-I-Dtec-Sv-cars-Kolkata_261605bb-3b63-4cbb-9518-168c1ca0b137.htm,0,Diesel,Sedan,"48,000",Manual,1,1st Owner,Honda,Honda City,2014,1208,i DTec SV,₹ 4.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2014,Comprehensive,Diesel,5 Seats,"48,000 Kms",WB02,First Owner,1498 cc,Manual,2014.0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,26 kmpl,1498 CC,98.6bhp@3600rpm,200Nm,,5,Maroon,i DTEC Diesel Engine ,1498,200Nm@1750rpm,4.0,4.0,DOHC,Direct Injection,76.0 X 82.5 mm,Yes,No,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1150kg,,6 Speed,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",,4,,510-litres,16.0:1,10 Seconds,175 Kmph
https://www.cardekho.com/used-car-details/used-Honda-Amaze-Sx-I-Vtec-cars-Kolkata_52ef8059-d610-4ff6-a8ad-db5e01e2f52a.htm,0,Petrol,Sedan,"49,000",Manual,1,1st Owner,Honda,Honda Amaze,2016,1156,SX i VTEC,₹ 3.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Comprehensive,Petrol,5 Seats,"49,000 Kms",WB02,First Owner,1198 cc,Manual,2016.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,17.8 kmpl,1198 CC,86.7bhp@6000rpm,109Nm,,5,Brown,i-VTEC Petrol Engine,1198,109Nm@4500rpm,4.0,4.0,SOHC,MPFi,,No,No,3990mm,1680mm,1505mm,2405mm,,,965kg,,5 Speed,FWD,5,Power,4.5 metres,Disc,Drum,"Tubeless,Radial",,4,,400-litres,,15 Seconds,160 Kmph
https://www.cardekho.com/used-car-details/used-Toyota-Corolla-Altis-Gl-cars-Kolkata_9027272a-fcfc-4ad8-9652-70bdb230d597.htm,0,Petrol,Sedan,"70,000",Manual,1,1st Owner,Toyota,Toyota Corolla Altis,2010,2153,GL,₹ 2.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2010,Comprehensive,Petrol,5 Seats,"70,000 Kms",WB06,First Owner,1798 cc,Manual,2010.0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14.53 kmpl,1798 CC,138.1bhp@6400rpm,173Nm,15,5,Maroon,DOHC Dual VVT-i Petrol En,1798,173Nm@4000rpm,4.0,4.0,DOHC,EFI (Electronic Fuel Injection,,No,No,4620mm,1776mm,1475mm,2700mm,1530mm,1535mm,1340,,6 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Solid Disc,"Tubeless,Radial",15,4,,475-litres,,10.42Seconds,205km/hr
